,,,1.12E-01,-11.9200001,,,,,1.12E-01,-11.5199995
,,,1.12E-01,-11.9200001,,,,,1.12E-01,-11.5199995
,,,1.13E-01,-11.9200001,,,,,1.13E-01,-11.5199995
,,,1.13E-01,-11.9200001,,,,,1.13E-01,-11.5199995
,,,1.14E-01,-11.9200001,,,,,1.14E-01,-11.5199995
,,,1.14E-01,-11.9200001,,,,,1.14E-01,-11.5199995
,,,1.14E-01,-11.9200001,,,,,1.14E-01,-11.5199995
,,,1.15E-01,-11.9200001,,,,,1.15E-01,-11.5199995
,,,1.15E-01,-11.9200001,,,,,1.15E-01,-11.5199995
,,,1.16E-01,-11.9200001,,,,,1.16E-01,-11.5199995
,,,1.16E-01,-11.9200001,,,,,1.16E-01,-11.5199995
,,,1.16E-01,-11.9200001,,,,,1.16E-01,-11.5199995
,,,1.17E-01,-11.9200001,,,,,1.17E-01,-11.5199995
,,,1.17E-01,-11.9200001,,,,,1.17E-01,-11.5199995
,,,1.18E-01,-11.9200001,,,,,1.18E-01,-11.5199995
,,,1.18E-01,-11.9200001,,,,,1.18E-01,-11.5199995
,,,1.18E-01,-11.9200001,,,,,1.18E-01,-11.5199995
,,,1.19E-01,-11.9200001,,,,,1.19E-01,-11.5199995
,,,1.19E-01,-11.9200001,,,,,1.19E-01,-11.5199995
,,,1.20E-01,-11.9200001,,,,,1.20E-01,-11.5199995
,,,1.20E-01,-11.9200001,,,,,1.20E-01,-11.5199995
,,,1.20E-01,-11.9200001,,,,,1.20E-01,-11.5199995
,,,1.21E-01,-11.9200001,,,,,1.21E-01,-11.5199995
,,,1.21E-01,-11.9200001,,,,,1.21E-01,-11.5199995
,,,1.22E-01,-11.9200001,,,,,1.22E-01,-11.5199995
,,,1.22E-01,-11.9200001,,,,,1.22E-01,-11.5199995
,,,1.22E-01,-11.9200001,,,,,1.22E-01,-11.5199995
,,,1.23E-01,-11.9200001,,,,,1.23E-01,-11.5199995
,,,1.23E-01,-11.9200001,,,,,1.23E-01,-11.5199995
,,,1.24E-01,-11.9200001,,,,,1.24E-01,-11.5199995
,,,1.24E-01,-11.9200001,,,,,1.24E-01,-11.5199995
,,,1.24E-01,-11.9200001,,,,,1.24E-01,-11.5199995
,,,1.25E-01,-11.9200001,,,,,1.25E-01,-11.5199995
,,,1.25E-01,-11.9200001,,,,,1.25E-01,-11.5199995
,,,1.26E-01,-11.9200001,,,,,1.26E-01,-11.5199995
,,,1.26E-01,-11.9200001,,,,,1.26E-01,-11.5199995
,,,1.26E-01,-11.9200001,,,,,1.26E-01,-11.5199995
,,,1.27E-01,-11.9200001,,,,,1.27E-01,-11.5199995
,,,1.27E-01,-11.9200001,,,,,1.27E-01,-11.5199995
,,,1.28E-01,-11.9200001,,,,,1.28E-01,-11.5199995
,,,1.28E-01,-11.9200001,,,,,1.28E-01,-11.5199995
,,,1.28E-01,-11.9200001,,,,,1.28E-01,-11.5199995
,,,1.29E-01,-11.9200001,,,,,1.29E-01,-11.5199995
,,,1.29E-01,-11.9200001,,,,,1.29E-01,-11.5199995
,,,1.30E-01,-11.9200001,,,,,1.30E-01,-11.5199995
,,,1.30E-01,-11.9200001,,,,,1.30E-01,-11.5199995
